id,title,authors,abstract,keywords,url,download_url,handle,suggested_citation,page_number
,"Social Protection, Citizenship and the Employment Relationship",Francie Lund,"This paper addresses the issues of social protection, citizenship and the employment relationship, through the lens of South Africa.","Social protection, citizenship, employment, ideologies, heart, families, future, industrialized, investment, policy., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12360.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201812133338_47.pdf&fcategory=Articles&AId=12360&fref=repec,RePEc:ess:wpaper:id:12360,"Francie Lund, 2018. ""Social Protection, Citizenship and the Employment Relationship,"" Working Papers id:12360, eSocialSciences.",3
,Urban Employment in India: Recent Trends and Patterns,"Martha Alter Chen, G. Raveendran","This paper explores trends in urban employment in India, with a focus on urban informal employment (defined as informal wage employment and self-employment in informal enterprises, as well as informal wage employment in formal enterprises and households).","Indian economy, growth rates, employment, generation, unemployed, education, manufacturing, agriculture, household, urbanized., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12359.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20181213192_47.pdf&fcategory=Articles&AId=12359&fref=repec,RePEc:ess:wpaper:id:12359,"Martha Alter Chen & G. Raveendran, 2018. ""Urban Employment in India: Recent Trends and Patterns,"" Working Papers id:12359, eSocialSciences.",3
,WTO Negotiating Strategy on Environmental Goods and Services for Asian Developing Countries,Vicente Yu III,The paper advocates carefully tailoring EGS liberalisation so that it can deliver meaningful trade and development benefits while responding to environmental priorities in Asian developing countries.,"Negotiations, environmental, integrative, gains, asymmetries, strategy, dynamics, examine, adopting, domestic., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12358.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811223627_47.pdf&fcategory=Articles&AId=12358&fref=repec,RePEc:ess:wpaper:id:12358,"Vicente Yu III, 2018. ""WTO Negotiating Strategy on Environmental Goods and Services for Asian Developing Countries,"" Working Papers id:12358, eSocialSciences.",3
,Dispute Settlement in the WTO and the Least Developed Countries: The Case of India's Anti-Dumping Duties on Lead Acid Battery Import from Bangladesh,M. Taslim,This paper looks at the case where India contested the tariff concessions granted by the members of the European Communities (EC) to twelve developing countries under its Generalised System of Preferences (GSP) scheme (EC GSP case) to highlight some critical dimensions relating to India's use of the WTO dispute settlement mechanism.,"India, Bangladesh, liberalization, policies, imports, export, demands, economists, stringent, merit., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12354.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171229143157_47.pdf&fcategory=Articles&AId=12354&fref=repec,RePEc:ess:wpaper:id:12354,"M. Taslim, 2017. ""Dispute Settlement in the WTO and the Least Developed Countries: The Case of India's Anti-Dumping Duties on Lead Acid Battery Import from Bangladesh,"" Working Papers id:12354, eSocialSciences.",3
,Sanitary and Phyto-Sanitary Barriers to Trade and its Impact on the Environment,A. Enamul Haque,"This study has shown that while most shrimp farmers are aware of the risks in business, they are not actively adopting the standards.","Production, initiative, philanthropists, industrialists, bureaucrats, academics, qualified, cultivation, restricted, environmental., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12353.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171229135652_47.pdf&fcategory=Articles&AId=12353&fref=repec,RePEc:ess:wpaper:id:12353,"A. Enamul Haque, 2017. ""Sanitary and Phyto-Sanitary Barriers to Trade and its Impact on the Environment,"" Working Papers id:12353, eSocialSciences.",3
,Exploring the Relationship Between Geographical Indications and Traditional Knowledge,"N. Gopalakrishnan, Prabha Nair, Aravind Babu",The case studies undertaken mainly from India revealed that a large number of local and village communities and also from backward communities are involved in the production of the GIs products.,"Intellectual Property Rights, ownership, product, origin, goods, terminologies, geographical, indications, development, socio-economic, agriculture., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12352.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171228163747_47.pdf&fcategory=Articles&AId=12352&fref=repec,RePEc:ess:wpaper:id:12352,"N. Gopalakrishnan & Prabha Nair & Aravind Babu, 2017. ""Exploring the Relationship Between Geographical Indications and Traditional Knowledge,"" Working Papers id:12352, eSocialSciences.",3
,Opportunities and Risks of Liberalising Trade in Services in Pakistan,"Abid Burki, S.M. Hussain",This study seeks to examine how locking-in of our unilateral liberalisation at the WTO and further liberalisation of services trade would affect Pakistan's competitiveness.,"Services sector, Pakistan, GDP, export, multilateral, liberalisation, negotiations, trade, country, architectural, engineering., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12351.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171228162544_47.pdf&fcategory=Articles&AId=12351&fref=repec,RePEc:ess:wpaper:id:12351,"Abid Burki & S.M. Hussain, 2017. ""Opportunities and Risks of Liberalising Trade in Services in Pakistan,"" Working Papers id:12351, eSocialSciences.",3
,Exploring Components and Elements of Sui Generis Systems for Plant Variety Protection and Traditional Knowledge in Asia,Daniel Robinson,The main objective of this paper is to outline components and elements of sui generis Plant Variety Protection (PVP) systems and measures to protect traditional knowledge (TK) based on recent experiences in Asia.,"Sui Generis, governments, local communities, biotechnology, agro-biodiversity, consumers, farmers, technologies, misleading marketing, promotion, Philippines., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12349.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171227145239_47.pdf&fcategory=Articles&AId=12349&fref=repec,RePEc:ess:wpaper:id:12349,"Daniel Robinson, 2017. ""Exploring Components and Elements of Sui Generis Systems for Plant Variety Protection and Traditional Knowledge in Asia,"" Working Papers id:12349, eSocialSciences.",3
,Technology Transfer & Intellectual Property Rights,Linsu Kim,This article summarises a case study conducted by the author based on a long period of research on the behaviour of firms in technology transfer and local capacity building in that country.,"Industrialisation, technologies, production operations, local entrepreneurs, foreign technology, duplicative, imitation, investment, sufficient, labour force., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12348.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171227144332_47.pdf&fcategory=Articles&AId=12348&fref=repec,RePEc:ess:wpaper:id:12348,"Linsu Kim, 2017. ""Technology Transfer & Intellectual Property Rights,"" Working Papers id:12348, eSocialSciences.",3
,International Trade Governance and Sustainable Transport: The Expansion of Electric Vehicles,International Centre for Development (ICTSD),"This paper has been conceived as an exploratory scoping exercise intended to identify and better understand trade-related issues and knowledge gaps, including how various types of trade measures and policies affect the electric vehicle industry and its value chains.","Road transportation, electricity, heat generation, developing, pollution, environment, aerodynamic, consumption, production, planning., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12345.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171222235539_47.pdf&fcategory=Articles&AId=12345&fref=repec,RePEc:ess:wpaper:id:12345,"International Centre for Development (ICTSD), 2017. ""International Trade Governance and Sustainable Transport: The Expansion of Electric Vehicles,"" Working Papers id:12345, eSocialSciences.",3
,"Climate Change and China's Agricultural Sector: An Overview of Impacts, Adaptation and Mitigation","Jinxia Wang, Jikun Huang, Scott Rozelle","The overall goal of this paper is to review and document the likely impacts of climate change on China's agricultural production, efforts that China might be able to make in reducing greenhouses gas emissions from agriculture.","Greenhouse gases, agriculture, production, climate change, China, economic, fertilization, demand, grain, emissions., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12342.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171221215527_47.pdf&fcategory=Articles&AId=12342&fref=repec,RePEc:ess:wpaper:id:12342,"Jinxia Wang & Jikun Huang & Scott Rozelle, 2017. ""Climate Change and China's Agricultural Sector: An Overview of Impacts, Adaptation and Mitigation,"" Working Papers id:12342, eSocialSciences.",3
,Fuelling Trade in the Digital Era: The Global Landscape and Implications for Southeast Asia,Kati Suominen,The purpose of this paper is to propose specific ways in which developing countries can best fuel trade in the digital era.,"Technologies, revolutionising. economies. global, production, trade, ecommerce, online payments, cross-border trade, growth., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12341.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171221214553_47.pdf&fcategory=Articles&AId=12341&fref=repec,RePEc:ess:wpaper:id:12341,"Kati Suominen, 2017. ""Fuelling Trade in the Digital Era: The Global Landscape and Implications for Southeast Asia,"" Working Papers id:12341, eSocialSciences.",3
,Financial Literacy in Japan: Determinants and Impacts,"Naoyuki Yoshino, Peter J. Morgan, Long Q. Trinh","Financial literacy is gaining increasing importance as a policy objective in many countries. However, internationally comparable information on financial literacy is still scarce. Recently, the Bank of Japan conducted a major survey of financial literacy and financial behavior covering 25,000 individuals aged from 18 to 79. This paper used this database to analyze the determinants of financial literacy and the effects of financial literacy on other behaviors. Generally, the study corroborated the findings of studies on other countries, but it uncovered some differences as well. The found that the main determinants of financial literacy are the educational level, income, age, and occupational status and that both financial literacy and general education levels are related positively and significantly to savings behavior and financial inclusion.","financial literacy, financial behavior, financial inclusion, household saving, consumption- and productivity-adjusted dependency ratio, coresidence, household structure, economic growth, household consumption, aging, Japan, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12340.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20171221153022_29.pdf&fcategory=Articles&AId=12340&fref=repec,RePEc:ess:wpaper:id:12340,"Naoyuki Yoshino & Peter J. Morgan & Long Q. Trinh, 2017. ""Financial Literacy in Japan: Determinants and Impacts,"" Working Papers id:12340, eSocialSciences.",3
